BALL POS,605.836,178.672,25.5261,2.64236,1.41738,-0.234982,N
BALL POS,611.649,182.063,25.5188,2.64236,1.67085,0.126529,N
BALL POS,617.726,186.319,25.5405,2.64236,2.00561,0.126529,N
BALL POS,623.539,191.07,25.5496,2.64236,2.32115,-0.0542266,N
BALL POS,629.352,196.467,25.5062,2.64236,2.57462,0.307284,N
BALL POS,628.776,191.757,25.5314,-0.665794,-3.10035,0.307284,N
BALL POS,627.777,186.807,25.5489,-0.433322,-2.41223,0.126529,N
BALL POS,627.09,182.437,25.5257,-0.273426,-1.84159,-0.234982,N
BALL POS,626.648,178.976,25.5061,-0.208524,-1.5294,0.307284,N
BALL POS,626.168,175.881,25.5279,-0.208524,-1.19465,0.307284,N
BALL POS,625.73,173.69,25.5423,-0.208524,-0.898108,0.307284,N
BALL POS,625.229,171.914,25.5062,-0.208524,-0.606635,0.307284,N
BALL POS,624.77,170.968,25.5333,-0.208524,-0.286792,0.126529,N
BALL POS,624.436,170.696,25.5206,-0.208524,-0.0750984,0.307284,N
BALL POS,624.081,170.788,25.5206,-0.208524,0.155593,0.307284,N
BALL POS,623.747,171.233,25.5261,-0.208524,0.370625,0.126529,N
BALL POS,623.371,172.148,25.5206,-0.208524,0.616977,0.307284,N
BALL POS,622.912,173.867,25.5477,-0.208524,0.933804,0.126529,N
BALL POS,622.453,176.248,25.5046,-0.208524,1.18402,0.123887,N
BALL POS,621.993,179.267,25.5134,-0.208524,1.50509,0.307284,N
BALL POS,621.555,182.77,25.5279,-0.208524,1.80434,0.307284,N
BALL POS,621.075,187.303,25.5496,-0.208524,2.13888,-0.0542266,N
BALL POS,620.636,192.059,25.5116,-0.208524,2.37493,0.126529,N
BALL POS,620.261,196.612,25.5062,-0.208524,2.62305,0.307284,N
BALL POS,619.802,202.772,25.5333,-0.208524,2.94289,0.126529,N
BALL POS,615.732,203.639,25.5053,-2.10705,0.137708,0.123887,N
BALL POS,611.23,204.542,25.5132,-1.98365,0.63041,0.307284,N
BALL POS,606.668,206.4,25.5351,-1.98365,0.962897,0.307284,N
BALL POS,602.304,208.858,25.526,-1.98365,1.2832,-0.234982,N
BALL POS,599.885,210.693,25.5195,1.49258,-0.738975,0.126529,N
BALL POS,602.671,209.721,25.5331,1.20139,-0.240918,0.126529,N
BALL POS,605.199,209.573,25.5424,1.12471,0.0912096,0.307284,N
BALL POS,607.787,210.133,25.5116,1.12471,0.365259,0.126529,N
BALL POS,609.811,211.068,25.5062,1.12471,0.613374,0.307284,N
BALL POS,612.286,212.807,25.5333,1.12471,0.933217,0.126529,N
BALL POS,612.301,214.19,25.5323,-1.36811,0.27705,0.307284,N
BALL POS,609.592,215.299,25.5269,-1.16011,0.695772,-0.234982,N
BALL POS,607.19,217.118,25.5189,-1.08977,0.956195,0.126529,N
BALL POS,604.685,219.73,25.5405,-1.08977,1.29095,0.126529,N
BALL POS,602.179,223.072,25.5261,-1.08977,1.62548,-0.234982,N
BALL POS,602.825,226.017,25.5214,0.663778,1.38552,0.307284,N
BALL POS,604.113,229.296,25.5374,0.573346,1.6884,0.307284,N
BALL POS,605.431,233.539,25.5112,0.573346,1.96793,0.126529,N
BALL POS,606.692,238.264,25.5208,0.573346,2.2862,0.307284,N
BALL POS,607.953,243.655,25.5477,0.573346,2.60303,0.126529,N
BALL POS,609.242,250.266,25.515,-0.136175,2.72852,0.307284,N
BALL POS,609.14,256.713,25.54,0.0191435,3.10112,0.126529,N
